model_family,checkpoint,amateur_checkpoint,loading_precision,dataset,batch_size,method,expert_method,amateur_method,weighting_parameter,seed,n_shot,sample,expert_accuracy,amateur_accuracy,accuracy
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-1.1577847499898957,1,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.08422093969899613,1,0,,0.7069,0.5517,0.4655
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.9336694300539659,1,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.6162457720990533,1,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-1.368968737987874,1,0,,0.3689,0.3010,0.2233
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.6269981446368327,1,0,,0.3689,0.3010,0.2427
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.3307486562052542,1,0,,0.3689,0.3010,0.2524
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-1.9634234453116164,1,0,,0.3689,0.3010,0.2136
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.49971137011006506,1,0,,0.3689,0.3010,0.2330
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-0.022277822187010576,1,0,,0.3059,0.3843,0.2941
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-0.5036686912403212,1,0,,0.3059,0.3843,0.3176
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.4391120158711896,1,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-0.42144134309702297,1,0,,0.3059,0.3843,0.3255
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.793547986844716,1,0,,0.3059,0.3843,0.3098
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-1.1042129476481897,1,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-0.18280899381380888,1,0,,0.3200,0.2300,0.2300
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-1.412771703252641,1,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-1.4244493228273025,1,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-1.7399428557634447,1,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-1.9612660842594059,1,0,,0.1029,0.3177,0.1834
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-0.6423289341202181,1,0,,0.1029,0.3177,0.1633
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-1.576743767999882,1,0,,0.1029,0.3177,0.1790
